Age,Breed1,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,AdoptionSpeed
5,307,2,1,2,1,1,1,2,1,0,41326,3
5,307,2,1,2,1,1,1,2,1,0,41326,4
5,307,2,1,2,1,1,1,2,1,0,41401,4
5,307,2,1,2,1,1,1,2,1,0,41326,2
6,307,2,1,2,1,1,1,2,1,0,41401,4
6,307,2,1,2,1,1,1,2,1,0,41326,4
6,307,2,1,2,1,1,1,2,1,0,41326,2
6,307,2,1,2,1,1,1,2,1,0,41326,1
7,307,2,1,2,1,1,1,2,1,0,41326,4
7,307,2,1,2,1,1,1,2,1,110,41326,3
7,307,2,1,2,1,1,1,2,1,100,41326,4
8,307,2,1,2,1,1,1,2,1,0,41326,2
8,307,2,1,2,1,1,1,2,1,0,41330,4
14,307,2,1,2,1,1,1,2,1,0,41401,4
19,307,2,1,2,1,1,1,2,1,100,41326,4
26,307,2,1,2,1,1,1,2,1,0,41401,4
31,307,2,1,2,1,1,1,2,1,0,41401,4
72,307,2,1,2,1,1,1,2,1,0,41326,2
84,10,1,2,2,1,1,1,2,1,0,41401,3
22,20,1,2,2,1,1,1,2,1,0,41401,3
31,20,1,2,2,1,1,1,2,1,400,41326,3
60,20,1,2,2,1,1,1,2,1,0,41401,2
3,103,1,2,2,1,1,1,2,1,0,41401,1
18,119,1,2,2,1,1,1,2,1,0,41327,4
6,128,1,2,2,1,1,1,2,1,0,41326,3
10,128,1,2,2,1,1,1,2,1,0,41326,4
24,128,1,2,2,1,1,1,2,1,0,41326,2
36,128,1,2,2,1,1,1,2,1,0,41336,4
42,128,1,2,2,1,1,1,2,1,0,41326,3
48,128,1,2,2,1,1,1,2,1,0,41326,3
3,173,1,2,2,1,1,1,2,1,0,41336,0
9,173,1,2,2,1,1,1,2,1,0,41401,4
48,182,1,2,2,1,1,1,2,1,50,41401,4
52,205,1,2,2,1,1,1,2,1,0,41326,1
3,227,1,2,2,1,1,1,2,1,0,41401,4
1,307,1,2,2,1,1,1,2,1,0,41326,3
1,307,1,2,2,1,1,1,2,1,0,41326,3
1,307,1,2,2,1,1,1,2,1,0,41326,3
1,307,1,2,2,1,1,1,2,1,0,41326,3
1,307,1,2,2,1,1,1,2,1,0,41326,3
2,307,1,2,2,1,1,1,2,1,0,41326,3
2,307,1,2,2,1,1,1,2,1,0,41401,2
2,307,1,2,2,1,1,1,2,1,90,41326,4
2,307,1,2,2,1,1,1,2,1,0,41326,2
2,307,1,2,2,1,1,1,2,1,0,41326,3
2,307,1,2,2,1,1,1,2,1,0,41326,2
2,307,1,2,2,1,1,1,2,1,0,41401,1
2,307,1,2,2,1,1,1,2,1,0,41326,2
2,307,1,2,2,1,1,1,2,1,0,41326,1
2,307,1,2,2,1,1,1,2,1,0,41326,3
2,307,1,2,2,1,1,1,2,1,0,41327,1
2,307,1,2,2,1,1,1,2,1,0,41326,2
2,307,1,2,2,1,1,1,2,1,0,41401,3
2,307,1,2,2,1,1,1,2,1,0,41401,2
2,307,1,2,2,1,1,1,2,1,0,41326,4
2,307,1,2,2,1,1,1,2,1,0,41326,3
2,307,1,2,2,1,1,1,2,1,200,41326,3
2,307,1,2,2,1,1,1,2,1,0,41326,1
2,307,1,2,2,1,1,1,2,1,0,41326,3
2,307,1,2,2,1,1,1,2,1,0,41326,2
2,307,1,2,2,1,1,1,2,1,0,41330,3
2,307,1,2,2,1,1,1,2,1,100,41326,3
2,307,1,2,2,1,1,1,2,1,0,41401,2
2,307,1,2,2,1,1,1,2,1,100,41326,3
2,307,1,2,2,1,1,1,2,1,0,41401,4
2,307,1,2,2,1,1,1,2,1,0,41326,2
2,307,1,2,2,1,1,1,2,1,0,41326,2
2,307,1,2,2,1,1,1,2,1,0,41326,1
2,307,1,2,2,1,1,1,2,1,0,41326,2
2,307,1,2,2,1,1,1,2,1,0,41326,3
2,307,1,2,2,1,1,1,2,1,0,41326,2
3,307,1,2,2,1,1,1,2,1,0,41401,2
3,307,1,2,2,1,1,1,2,1,0,41326,1
3,307,1,2,2,1,1,1,2,1,0,41401,4
3,307,1,2,2,1,1,1,2,1,0,41326,2
3,307,1,2,2,1,1,1,2,1,100,41401,3
3,307,1,2,2,1,1,1,2,1,0,41401,1
3,307,1,2,2,1,1,1,2,1,0,41326,3
3,307,1,2,2,1,1,1,2,1,0,41401,4
3,307,1,2,2,1,1,1,2,1,0,41326,3
3,307,1,2,2,1,1,1,2,1,0,41336,3
3,307,1,2,2,1,1,1,2,1,0,41326,3
3,307,1,2,2,1,1,1,2,1,0,41326,1
3,307,1,2,2,1,1,1,2,1,0,41326,2
3,307,1,2,2,1,1,1,2,1,0,41326,4
3,307,1,2,2,1,1,1,2,1,0,41326,4
4,307,1,2,2,1,1,1,2,1,150,41401,4
4,307,1,2,2,1,1,1,2,1,0,41326,4
4,307,1,2,2,1,1,1,2,1,0,41326,2
4,307,1,2,2,1,1,1,2,1,0,41326,3
4,307,1,2,2,1,1,1,2,1,0,41326,4
4,307,1,2,2,1,1,1,2,1,0,41326,1
4,307,1,2,2,1,1,1,2,1,0,41326,4
4,307,1,2,2,1,1,1,2,1,50,41326,1
4,307,1,2,2,1,1,1,2,1,0,41326,3
4,307,1,2,2,1,1,1,2,1,0,41326,1
4,307,1,2,2,1,1,1,2,1,0,41326,4
5,307,1,2,2,1,1,1,2,1,0,41330,3
5,307,1,2,2,1,1,1,2,1,0,41330,2
5,307,1,2,2,1,1,1,2,1,0,41336,4
5,307,1,2,2,1,1,1,2,1,0,41326,2
5,307,1,2,2,1,1,1,2,1,0,41326,3
6,307,1,2,2,1,1,1,2,1,0,41326,4
6,307,1,2,2,1,1,1,2,1,0,41401,4
6,307,1,2,2,1,1,1,2,1,0,41326,3
6,307,1,2,2,1,1,1,2,1,0,41401,4
7,307,1,2,2,1,1,1,2,1,0,41401,1
8,307,1,2,2,1,1,1,2,1,0,41401,2
8,307,1,2,2,1,1,1,2,1,0,41401,2
8,307,1,2,2,1,1,1,2,1,0,41324,4
9,307,1,2,2,1,1,1,2,1,0,41326,3
10,307,1,2,2,1,1,1,2,1,0,41401,3
12,307,1,2,2,1,1,1,2,1,0,41326,4
12,307,1,2,2,1,1,1,2,1,0,41326,2
18,307,1,2,2,1,1,1,2,1,0,41401,3
24,307,1,2,2,1,1,1,2,1,0,41401,4
24,307,1,2,2,1,1,1,2,1,0,41401,3
30,307,1,2,2,1,1,1,2,1,250,41326,4
50,307,1,2,2,1,1,1,2,1,0,41326,2
60,307,1,2,2,1,1,1,2,1,0,41326,1
2,0,2,2,2,1,1,1,2,1,0,41326,3
4,0,2,2,2,1,1,1,2,1,100,41326,4
9,19,2,2,2,1,1,1,2,1,0,41326,3
3,20,2,2,2,1,1,1,2,1,0,41326,3
4,72,2,2,2,1,1,1,2,1,0,41326,3
9,103,2,2,2,1,1,1,2,1,0,41326,2
22,109,2,2,2,1,1,1,2,1,0,41326,3
4,117,2,2,2,1,1,1,2,1,0,41326,4
2,128,2,2,2,1,1,1,2,1,0,41326,2
3,128,2,2,2,1,1,1,2,1,500,41336,3
3,141,2,2,2,1,1,1,2,1,0,41326,3
3,141,2,2,2,1,1,1,2,1,0,41326,3
3,141,2,2,2,1,1,1,2,1,0,41326,3
3,141,2,2,2,1,1,1,2,1,0,41326,3
4,179,2,2,2,1,1,1,2,1,400,41401,3
6,179,2,2,2,1,1,1,2,1,0,41326,1
5,200,2,2,2,1,1,1,2,1,0,41326,4
3,204,2,2,2,1,1,1,2,1,0,41326,3
1,218,2,2,2,1,1,1,2,1,0,41326,3
2,227,2,2,2,1,1,1,2,1,0,41326,3
0,307,2,2,2,1,1,1,2,1,0,41326,3
1,307,2,2,2,1,1,1,2,1,0,41326,3
1,307,2,2,2,1,1,1,2,1,0,41326,3
1,307,2,2,2,1,1,1,2,1,0,41326,3
1,307,2,2,2,1,1,1,2,1,350,41336,3
1,307,2,2,2,1,1,1,2,1,0,41326,3
1,307,2,2,2,1,1,1,2,1,0,41326,2
1,307,2,2,2,1,1,1,2,1,0,41326,2
2,307,2,2,2,1,1,1,2,1,0,41326,1
2,307,2,2,2,1,1,1,2,1,0,41401,3
2,307,2,2,2,1,1,1,2,1,0,41401,2
2,307,2,2,2,1,1,1,2,1,0,41326,1
2,307,2,2,2,1,1,1,2,1,0,41326,2
2,307,2,2,2,1,1,1,2,1,0,41326,3
2,307,2,2,2,1,1,1,2,1,0,41326,4
2,307,2,2,2,1,1,1,2,1,0,41401,4
2,307,2,2,2,1,1,1,2,1,0,41401,2
2,307,2,2,2,1,1,1,2,1,0,41326,1
2,307,2,2,2,1,1,1,2,1,0,41401,3
2,307,2,2,2,1,1,1,2,1,0,41326,2
2,307,2,2,2,1,1,1,2,1,0,41326,2
2,307,2,2,2,1,1,1,2,1,0,41326,2
2,307,2,2,2,1,1,1,2,1,0,41326,2
2,307,2,2,2,1,1,1,2,1,0,41326,3
2,307,2,2,2,1,1,1,2,1,0,41326,2
2,307,2,2,2,1,1,1,2,1,0,41326,3
2,307,2,2,2,1,1,1,2,1,0,41401,4
2,307,2,2,2,1,1,1,2,1,30,41326,4
2,307,2,2,2,1,1,1,2,1,0,41401,3
2,307,2,2,2,1,1,1,2,1,0,41326,2
2,307,2,2,2,1,1,1,2,1,0,41326,4
2,307,2,2,2,1,1,1,2,1,0,41326,3
2,307,2,2,2,1,1,1,2,1,0,41326,4
2,307,2,2,2,1,1,1,2,1,0,41326,3
2,307,2,2,2,1,1,1,2,1,0,41401,3
2,307,2,2,2,1,1,1,2,1,0,41326,3
2,307,2,2,2,1,1,1,2,1,0,41326,4
2,307,2,2,2,1,1,1,2,1,0,41326,3
2,307,2,2,2,1,1,1,2,1,200,41326,3
2,307,2,2,2,1,1,1,2,1,0,41326,2
2,307,2,2,2,1,1,1,2,1,0,41326,2
2,307,2,2,2,1,1,1,2,1,0,41326,3
2,307,2,2,2,1,1,1,2,1,0,41326,3
2,307,2,2,2,1,1,1,2,1,0,41330,3
2,307,2,2,2,1,1,1,2,1,0,41330,2
2,307,2,2,2,1,1,1,2,1,0,41401,1
2,307,2,2,2,1,1,1,2,1,0,41401,4
2,307,2,2,2,1,1,1,2,1,0,41326,3
2,307,2,2,2,1,1,1,2,1,0,41326,0
2,307,2,2,2,1,1,1,2,1,0,41326,3
2,307,2,2,2,1,1,1,2,1,0,41401,4
2,307,2,2,2,1,1,1,2,1,0,41326,2
2,307,2,2,2,1,1,1,2,1,0,41326,2
2,307,2,2,2,1,1,1,2,1,0,41401,1
2,307,2,2,2,1,1,1,2,1,0,41326,3
2,307,2,2,2,1,1,1,2,1,0,41326,4
3,307,2,2,2,1,1,1,2,1,0,41401,4
3,307,2,2,2,1,1,1,2,1,0,41326,2
3,307,2,2,2,1,1,1,2,1,0,41326,3
3,307,2,2,2,1,1,1,2,1,0,41401,3
3,307,2,2,2,1,1,1,2,1,0,41326,4
3,307,2,2,2,1,1,1,2,1,50,41326,2
3,307,2,2,2,1,1,1,2,1,0,41401,3
3,307,2,2,2,1,1,1,2,1,0,41327,2
3,307,2,2,2,1,1,1,2,1,0,41326,3
3,307,2,2,2,1,1,1,2,1,0,41326,2
3,307,2,2,2,1,1,1,2,1,0,41326,4
3,307,2,2,2,1,1,1,2,1,50,41326,1
3,307,2,2,2,1,1,1,2,1,0,41326,1
3,307,2,2,2,1,1,1,2,1,0,41326,2
3,307,2,2,2,1,1,1,2,1,0,41401,4
3,307,2,2,2,1,1,1,2,1,0,41326,4
3,307,2,2,2,1,1,1,2,1,0,41326,1
3,307,2,2,2,1,1,1,2,1,50,41326,4
3,307,2,2,2,1,1,1,2,1,0,41326,2
3,307,2,2,2,1,1,1,2,1,50,41326,4
3,307,2,2,2,1,1,1,2,1,0,41326,4
3,307,2,2,2,1,1,1,2,1,0,41401,4
3,307,2,2,2,1,1,1,2,1,0,41326,3
3,307,2,2,2,1,1,1,2,1,50,41326,4
3,307,2,2,2,1,1,1,2,1,0,41326,3
3,307,2,2,2,1,1,1,2,1,0,41401,3
3,307,2,2,2,1,1,1,2,1,0,41401,4
3,307,2,2,2,1,1,1,2,1,0,41401,3
3,307,2,2,2,1,1,1,2,1,0,41327,3
3,307,2,2,2,1,1,1,2,1,0,41326,2
3,307,2,2,2,1,1,1,2,1,0,41401,2
3,307,2,2,2,1,1,1,2,1,0,41401,3
3,307,2,2,2,1,1,1,2,1,0,41401,2
3,307,2,2,2,1,1,1,2,1,0,41326,3
3,307,2,2,2,1,1,1,2,1,0,41401,3
3,307,2,2,2,1,1,1,2,1,0,41326,1
4,307,2,2,2,1,1,1,2,1,0,41326,3
4,307,2,2,2,1,1,1,2,1,0,41326,2
4,307,2,2,2,1,1,1,2,1,0,41401,3
4,307,2,2,2,1,1,1,2,1,0,41326,3
4,307,2,2,2,1,1,1,2,1,0,41326,4
4,307,2,2,2,1,1,1,2,1,0,41326,3
4,307,2,2,2,1,1,1,2,1,0,41326,3
4,307,2,2,2,1,1,1,2,1,0,41326,3
4,307,2,2,2,1,1,1,2,1,150,41326,4
4,307,2,2,2,1,1,1,2,1,0,41326,4
4,307,2,2,2,1,1,1,2,1,0,41326,2
4,307,2,2,2,1,1,1,2,1,0,41326,3
4,307,2,2,2,1,1,1,2,1,50,41326,3
4,307,2,2,2,1,1,1,2,1,0,41326,1
4,307,2,2,2,1,1,1,2,1,0,41326,3
4,307,2,2,2,1,1,1,2,1,0,41326,3
4,307,2,2,2,1,1,1,2,1,100,41326,4
4,307,2,2,2,1,1,1,2,1,50,41326,3
4,307,2,2,2,1,1,1,2,1,0,41401,3
4,307,2,2,2,1,1,1,2,1,0,41326,3
4,307,2,2,2,1,1,1,2,1,150,41326,4
4,307,2,2,2,1,1,1,2,1,0,41326,0
5,307,2,2,2,1,1,1,2,1,0,41326,3
5,307,2,2,2,1,1,1,2,1,0,41401,4
5,307,2,2,2,1,1,1,2,1,0,41401,3
5,307,2,2,2,1,1,1,2,1,0,41326,3
5,307,2,2,2,1,1,1,2,1,0,41326,4
5,307,2,2,2,1,1,1,2,1,50,41401,3
6,307,2,2,2,1,1,1,2,1,0,41326,4
6,307,2,2,2,1,1,1,2,1,0,41401,1
6,307,2,2,2,1,1,1,2,1,0,41326,3
6,307,2,2,2,1,1,1,2,1,0,41327,4
7,307,2,2,2,1,1,1,2,1,0,41401,3
7,307,2,2,2,1,1,1,2,1,0,41326,3
7,307,2,2,2,1,1,1,2,1,0,41326,4
7,307,2,2,2,1,1,1,2,1,0,41327,4
10,307,2,2,2,1,1,1,2,1,0,41326,3
11,307,2,2,2,1,1,1,2,1,0,41326,4
12,307,2,2,2,1,1,1,2,1,0,41326,4
27,307,2,2,2,1,1,1,2,1,0,41401,2
84,100,1,3,2,1,1,1,2,1,100,41327,2
4,141,1,3,2,1,1,1,2,1,0,41326,2
9,200,1,3,2,1,1,1,2,1,0,41401,1
9,218,1,3,2,1,1,1,2,1,0,41326,2
2,307,1,3,2,1,1,1,2,1,0,41326,4
3,307,1,3,2,1,1,1,2,1,0,41401,2
3,307,1,3,2,1,1,1,2,1,0,41401,4
4,307,1,3,2,1,1,1,2,1,0,41326,2
4,307,1,3,2,1,1,1,2,1,155,41401,4
5,307,1,3,2,1,1,1,2,1,0,41326,1
8,307,1,3,2,1,1,1,2,1,0,41326,3
24,307,1,3,2,1,1,1,2,1,0,41330,2
108,20,2,3,2,1,1,1,2,1,0,41327,3
5,141,2,3,2,1,1,1,2,1,0,41326,1
2,218,2,3,2,1,1,1,2,1,0,41401,2
5,233,2,3,2,1,1,1,2,1,0,41326,3
2,307,2,3,2,1,1,1,2,1,0,41326,4
2,307,2,3,2,1,1,1,2,1,0,41326,3
2,307,2,3,2,1,1,1,2,1,0,41326,4
2,307,2,3,2,1,1,1,2,1,0,41326,2
3,307,2,3,2,1,1,1,2,1,0,41326,2
3,307,2,3,2,1,1,1,2,1,0,41326,3
4,307,2,3,2,1,1,1,2,1,0,41401,2
4,307,2,3,2,1,1,1,2,1,0,41401,4
5,307,2,3,2,1,1,1,2,1,0,41326,2
36,307,2,3,2,1,1,1,2,1,50,41401,4
2,307,1,4,2,1,1,1,2,1,0,41401,2
3,307,1,4,2,1,1,1,2,1,100,41327,4
8,307,1,4,2,1,1,1,2,1,0,41401,4
12,307,1,4,2,1,1,1,2,1,0,41401,4
1,307,2,4,2,1,1,1,2,1,10,41327,3
1,307,2,4,2,1,1,1,2,1,40,41326,4
2,307,2,4,2,1,1,1,2,1,0,41401,1
3,307,2,4,2,1,1,1,2,1,100,41327,4
5,307,2,4,2,1,1,1,2,1,0,41327,4
30,82,1,5,2,1,1,1,2,1,0,41401,2
5,141,1,5,2,1,1,1,2,1,0,41326,1
36,141,1,5,2,1,1,1,2,1,0,41401,1
85,141,1,5,2,1,1,1,2,1,0,41326,3
4,218,1,5,2,1,1,1,2,1,0,41326,1
1,307,1,5,2,1,1,1,2,1,0,41325,2
2,307,1,5,2,1,1,1,2,1,0,41401,3
2,307,1,5,2,1,1,1,2,1,100,41326,4
2,307,1,5,2,1,1,1,2,1,0,41401,1
2,307,1,5,2,1,1,1,2,1,0,41401,2
2,307,1,5,2,1,1,1,2,1,0,41326,2
2,307,1,5,2,1,1,1,2,1,0,41401,1
3,307,1,5,2,1,1,1,2,1,0,41401,3
3,307,1,5,2,1,1,1,2,1,0,41330,2
3,307,1,5,2,1,1,1,2,1,0,41330,3
3,307,1,5,2,1,1,1,2,1,50,41326,4
3,307,1,5,2,1,1,1,2,1,0,41401,2
3,307,1,5,2,1,1,1,2,1,0,41326,1
4,307,1,5,2,1,1,1,2,1,150,41401,2
4,307,1,5,2,1,1,1,2,1,0,41401,2
5,307,1,5,2,1,1,1,2,1,350,41336,4
6,307,1,5,2,1,1,1,2,1,0,41327,4
18,307,1,5,2,1,1,1,2,1,0,41330,4
24,307,1,5,2,1,1,1,2,1,0,41401,4
5,117,2,5,2,1,1,1,2,1,0,41326,1
4,141,2,5,2,1,1,1,2,1,0,41326,2
15,179,2,5,2,1,1,1,2,1,500,41330,4
30,179,2,5,2,1,1,1,2,1,0,41401,1
22,205,2,5,2,1,1,1,2,1,0,41326,1
1,307,2,5,2,1,1,1,2,1,0,41326,2
1,307,2,5,2,1,1,1,2,1,50,41326,1
1,307,2,5,2,1,1,1,2,1,0,41326,1
1,307,2,5,2,1,1,1,2,1,0,41326,3
2,307,2,5,2,1,1,1,2,1,0,41326,1
2,307,2,5,2,1,1,1,2,1,0,41326,1
2,307,2,5,2,1,1,1,2,1,0,41326,3
2,307,2,5,2,1,1,1,2,1,0,41326,4
2,307,2,5,2,1,1,1,2,1,0,41327,4
2,307,2,5,2,1,1,1,2,1,0,41401,1
3,307,2,5,2,1,1,1,2,1,0,41326,2
3,307,2,5,2,1,1,1,2,1,0,41326,2
3,307,2,5,2,1,1,1,2,1,0,41401,2
4,307,2,5,2,1,1,1,2,1,0,41326,3
4,307,2,5,2,1,1,1,2,1,0,41326,1
4,307,2,5,2,1,1,1,2,1,0,41326,3
5,307,2,5,2,1,1,1,2,1,50,41326,2
5,307,2,5,2,1,1,1,2,1,0,41326,2
6,307,2,5,2,1,1,1,2,1,0,41401,4
6,307,2,5,2,1,1,1,2,1,0,41326,3
10,307,2,5,2,1,1,1,2,1,110,41326,3
12,307,2,5,2,1,1,1,2,1,0,41327,4
14,307,2,5,2,1,1,1,2,1,0,41326,4
24,307,2,5,2,1,1,1,2,1,50,41326,4
18,173,1,6,2,1,1,1,2,1,10,41326,3
3,307,1,6,2,1,1,1,2,1,100,41326,3
4,307,2,6,2,1,1,1,2,1,0,41326,1
17,182,1,7,2,1,1,1,2,1,0,41327,1
17,205,1,7,2,1,1,1,2,1,155,41401,4
0,307,1,7,2,1,1,1,2,1,0,41326,2
2,307,1,7,2,1,1,1,2,1,0,41326,1
2,307,1,7,2,1,1,1,2,1,50,41326,1
2,307,1,7,2,1,1,1,2,1,0,41330,1
2,307,1,7,2,1,1,1,2,1,0,41330,3
2,307,1,7,2,1,1,1,2,1,10,41326,2
4,307,1,7,2,1,1,1,2,1,0,41326,1
4,307,1,7,2,1,1,1,2,1,0,41401,4
4,307,1,7,2,1,1,1,2,1,0,41326,1
36,307,1,7,2,1,1,1,2,1,80,41326,3
36,307,1,7,2,1,1,1,2,1,0,41401,4
72,100,2,7,2,1,1,1,2,1,100,41327,2
3,141,2,7,2,1,1,1,2,1,150,41401,2
3,141,2,7,2,1,1,1,2,1,0,41326,2
1,307,2,7,2,1,1,1,2,1,0,41326,1
3,307,2,7,2,1,1,1,2,1,200,41326,2
4,307,2,7,2,1,1,1,2,1,0,41326,1
4,307,2,7,2,1,1,1,2,1,0,41326,3
4,307,2,7,2,1,1,1,2,1,0,41401,4
5,307,2,7,2,1,1,1,2,1,0,41326,4
6,307,2,7,2,1,1,1,2,1,0,41336,4
6,307,2,7,2,1,1,1,2,1,0,41326,2
48,307,2,7,2,1,1,1,2,1,0,41326,4
2,26,1,1,3,1,1,1,2,1,0,41326,3
2,26,1,1,3,1,1,1,2,1,0,41326,3
2,26,1,1,3,1,1,1,2,1,0,41326,1
2,26,1,1,3,1,1,1,2,1,0,41326,3
15,44,1,1,3,1,1,1,2,1,0,41326,2
2,76,1,1,3,1,1,1,2,1,300,41336,1
36,76,1,1,3,1,1,1,2,1,0,41326,1
12,78,1,1,3,1,1,1,2,1,0,41401,0
36,78,1,1,3,1,1,1,2,1,150,41326,1
42,78,1,1,3,1,1,1,2,1,0,41326,2
72,103,1,1,3,1,1,1,2,1,250,41326,1
1,189,1,1,3,1,1,1,2,1,350,41336,1
10,189,1,1,3,1,1,1,2,1,500,41336,1
14,189,1,1,3,1,1,1,2,1,1,41326,3
24,189,1,1,3,1,1,1,2,1,0,41401,1
48,189,1,1,3,1,1,1,2,1,0,41326,3
60,189,1,1,3,1,1,1,2,1,0,41330,3
60,189,1,1,3,1,1,1,2,1,0,41326,1
60,189,1,1,3,1,1,1,2,1,0,41401,3
68,189,1,1,3,1,1,1,2,1,0,41330,2
2,307,1,1,3,1,1,1,2,1,0,41326,2
3,307,1,1,3,1,1,1,2,1,0,41326,2
3,307,1,1,3,1,1,1,2,1,0,41326,4
3,307,1,1,3,1,1,1,2,1,0,41336,2
4,307,1,1,3,1,1,1,2,1,0,41326,1
5,307,1,1,3,1,1,1,2,1,0,41336,2
6,307,1,1,3,1,1,1,2,1,100,41332,4
6,307,1,1,3,1,1,1,2,1,50,41332,3
12,307,1,1,3,1,1,1,2,1,0,41326,2
5,76,2,1,3,1,1,1,2,1,50,41326,4
27,76,2,1,3,1,1,1,2,1,100,41326,4
29,76,2,1,3,1,1,1,2,1,1,41326,3
2,78,2,1,3,1,1,1,2,1,600,41326,2
3,78,2,1,3,1,1,1,2,1,0,41401,1
15,78,2,1,3,1,1,1,2,1,0,41326,1
19,78,2,1,3,1,1,1,2,1,500,41326,2
3,141,2,1,3,1,1,1,2,1,0,41330,1
4,141,2,1,3,1,1,1,2,1,0,41326,1
10,189,2,1,3,1,1,1,2,1,0,41401,1
24,189,2,1,3,1,1,1,2,1,600,41326,3
14,206,2,1,3,1,1,1,2,1,0,41332,1
1,307,2,1,3,1,1,1,2,1,0,41326,4
2,307,2,1,3,1,1,1,2,1,0,41326,3
2,307,2,1,3,1,1,1,2,1,50,41326,2
2,307,2,1,3,1,1,1,2,1,0,41326,2
3,307,2,1,3,1,1,1,2,1,0,41326,1
4,307,2,1,3,1,1,1,2,1,0,41327,2
5,307,2,1,3,1,1,1,2,1,0,41401,2
5,307,2,1,3,1,1,1,2,1,0,41324,4
5,307,2,1,3,1,1,1,2,1,0,41326,1
6,307,2,1,3,1,1,1,2,1,50,41332,4
36,307,2,1,3,1,1,1,2,1,0,41324,4
48,307,2,1,3,1,1,1,2,1,0,41326,4
36,141,1,2,3,1,1,1,2,1,0,41326,1
57,150,1,2,3,1,1,1,2,1,0,41326,1
18,189,1,2,3,1,1,1,2,1,0,41401,4
3,307,1,2,3,1,1,1,2,1,0,41326,3
3,307,1,2,3,1,1,1,2,1,0,41327,4
4,307,1,2,3,1,1,1,2,1,0,41326,4
4,307,1,2,3,1,1,1,2,1,0,41326,2
4,307,1,2,3,1,1,1,2,1,235,41326,2
8,307,1,2,3,1,1,1,2,1,0,41326,3
12,307,1,2,3,1,1,1,2,1,0,41326,4
12,307,1,2,3,1,1,1,2,1,0,41326,4
60,307,1,2,3,1,1,1,2,1,0,41326,1
4,119,2,2,3,1,1,1,2,1,50,41326,1
3,141,2,2,3,1,1,1,2,1,0,41326,3
3,141,2,2,3,1,1,1,2,1,0,41326,3
3,141,2,2,3,1,1,1,2,1,0,41326,3
8,173,2,2,3,1,1,1,2,1,100,41326,4
2,307,2,2,3,1,1,1,2,1,0,41326,1
3,307,2,2,3,1,1,1,2,1,0,41326,3
3,307,2,2,3,1,1,1,2,1,0,41326,2
4,307,2,2,3,1,1,1,2,1,0,41326,4
6,307,2,2,3,1,1,1,2,1,0,41401,4
18,109,1,3,3,1,1,1,2,1,200,41326,0
3,307,1,3,3,1,1,1,2,1,0,41326,0
19,307,1,3,3,1,1,1,2,1,0,41326,3
8,141,2,3,3,1,1,1,2,1,300,41326,2
4,307,2,3,3,1,1,1,2,1,0,41336,2
8,141,1,4,3,1,1,1,2,1,0,41401,2
24,307,1,4,3,1,1,1,2,1,100,41332,4
10,109,1,5,3,1,1,1,2,1,0,41401,1
72,141,1,5,3,1,1,1,2,1,0,41326,2
72,141,1,5,3,1,1,1,2,1,0,41326,0
2,307,1,5,3,1,1,1,2,1,0,41326,1
4,307,1,5,3,1,1,1,2,1,0,41326,3
11,307,1,5,3,1,1,1,2,1,0,41330,2
2,307,2,5,3,1,1,1,2,1,50,41326,2
2,307,2,7,3,1,1,1,2,1,0,41326,4
36,50,1,1,4,1,1,1,2,1,0,41326,2
13,78,1,1,4,1,1,1,2,1,100,41326,2
84,103,1,1,4,1,1,1,2,1,0,41326,3
2,26,2,1,4,1,1,1,2,1,0,41326,3
15,60,1,1,1,2,1,1,2,1,200,41326,3
5,72,1,1,1,2,1,1,2,1,0,41326,1
22,178,1,1,1,2,1,1,2,1,0,41326,2
29,205,1,1,1,2,1,1,2,1,0,41336,4
36,205,1,1,1,2,1,1,2,1,0,41336,4
48,205,1,1,1,2,1,1,2,1,0,41401,1
60,205,1,1,1,2,1,1,2,1,0,41326,1
6,207,1,1,1,2,1,1,2,1,0,41327,3
3,218,1,1,1,2,1,1,2,1,0,41324,1
2,307,1,1,1,2,1,1,2,1,0,41326,4
2,307,1,1,1,2,1,1,2,1,0,41326,1
4,307,1,1,1,2,1,1,2,1,100,41401,4
7,307,1,1,1,2,1,1,2,1,0,41326,2
36,307,1,1,1,2,1,1,2,1,0,41401,1
2,42,2,1,1,2,1,1,2,1,350,41326,1
5,72,2,1,1,2,1,1,2,1,0,41326,2
14,105,2,1,1,2,1,1,2,1,150,41326,4
60,195,2,1,1,2,1,1,2,1,100,41401,0
4,205,2,1,1,2,1,1,2,1,0,41326,1
4,205,2,1,1,2,1,1,2,1,200,41401,1
36,205,2,1,1,2,1,1,2,1,0,41326,2
2,218,2,1,1,2,1,1,2,1,0,41401,2
1,307,2,1,1,2,1,1,2,1,0,41330,3
2,307,2,1,1,2,1,1,2,1,0,41330,2
2,307,2,1,1,2,1,1,2,1,0,41326,3
3,307,2,1,1,2,1,1,2,1,0,41401,3
3,307,2,1,1,2,1,1,2,1,200,41326,3
4,307,2,1,1,2,1,1,2,1,0,41326,2
12,307,2,1,1,2,1,1,2,1,20,41327,4
3,169,1,2,1,2,1,1,2,1,0,41345,2
5,178,1,2,1,2,1,1,2,1,500,41326,1
48,178,1,2,1,2,1,1,2,1,0,41326,1
2,179,1,2,1,2,1,1,2,1,200,41401,1
5,179,1,2,1,2,1,1,2,1,0,41326,1
